entity_key,source_handle,dwg_type,source_layer,text,canonical_disposition,delivery_feature_count,delivery_layers,meaning,definition_entity_key,definition_retained_in_canonical_ledger,instance_parent_keys,all_instance_parents_retained_in_canonical_ledger,instance_parent_dispositions
plan:09be0b774538993b9d5a372e671ba9e8f173a9742f8d3a14228c181ca99ad6d1,74FA/73F8,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,013e8a7495f51f690062d4447e355aad5ed5cddafa1e0351614ded4c56cd4dc9,True,c0a8224684b5b9c50137d11f0b1d18a82875aa0e17c8f550de82c840a03e2d81,True,graphic_only
plan:09d6ab4cd96923cf54aac4de3a7744c8ac6c99174e015fc2efd83dfd01b38cae,1949/1CA3,CIRCLE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,765a13c570e02e6812b7ec270766d4e6e7f7c33fafe42f63f367bb90117c1e0d,True,d30421010b540dc2873e709bf0e6e1f6cda42815e854d361f0cd77fc3f0172ff,True,mapped
plan:09eba0c1bc562e061c844c0df5f19182670899a65c23e4658e2c9efd5ce385f8,796A/7405,ATTDEF,0,XXX,annotation,0,{},not_delivered_not_automatically_missing,54773a06702ff7dfce74b022186ba32e0c285c3e229e822c353c0cc871341863,True,2c6d8c5c4b7b665a07c459e1f2beebd45469c80828e2e4525f18b4fa6e9ea89f,True,graphic_only
plan:09eed096af851e6551e51ad9448b88b8b0841c9a9bef8034ecda83cc70687d92,1B85/1CF2,CIRCLE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,a5923822d28eb1d6e74d82e09e79c35668ead468155084f79b7ec50ae6964f50,True,9a7e03dea71aca603e49febba074c47a0d62f69c58c5a40d8d0ba4a6dd74f773,True,mapped
plan:09fda11ec67b7c65c6e67d34c23283807bbe3f1e13a41005d90bf3749b280644,46E2/46CB,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,e7b10037b4f8c48f562a2f0ea89f276b4f058b91e09b3829df4ad8dcbdd5c580,True,b13e8af3aaf34b3f1671a21f76b438174501efb308e403277f5e5e605eb02e55,True,graphic_only
plan:0a262931a135e8fc45f8f88a4249f2c052efde115217e0e64b9d1581428aae4c,1957/1CA2,TEXT,0,NP7,annotation,0,{},not_delivered_not_automatically_missing,f57e5285dff25ac48e1cf30e6a86b0ff957f884d89abc12a2baeb4d80bb89ffb,True,5ec9f22b2eba6fba4bd24eb5781667f7e48a370b090264a19d00866839369fa3,True,mapped
plan:0a375b6aa176c74d27c238ab941c38590b5e99f6f811f33b7bad8014b128026d,2E21/102A,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,0d552733e40861e368206e09c8037d275ee581415372e3ab5b3f00348e4802bf,True,90968cd5f9c5e5882140923d3c58517128349bd1ce89fc17b32fdbbc945925ae,True,mapped
plan:0a5c311c506e23c99a499461540b6b9b8a944ac1207a752f84cd265eb7c40f16,1957/1CA3,CIRCLE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,765a13c570e02e6812b7ec270766d4e6e7f7c33fafe42f63f367bb90117c1e0d,True,5ec9f22b2eba6fba4bd24eb5781667f7e48a370b090264a19d00866839369fa3,True,mapped
plan:0a81ee1c4de4b8127f151ba84c7c7b15a34474cad829fd88af6ab85192e25483,1942/1CA5,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,8c5435f6905f251d0362c26be9247ff3835c8b37c518eebeba18200a6d522f77,True,aee21196e84f6345cdf347697f99e48743c4ae1d65cf4c58b3581376186c7106,True,mapped
plan:0ac156c48c049c5cf3f4589b95cd18afc331cb989ef4d57e80081ca6454e9968,46E5/46D1,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,42c850db75e18668ca3716c96e60a7d20c3d2d42fd981a3fbbd858c7ae9e8cd1,True,f1d6993055e7adb4940075075a3aea73540f1b90775cac23d3f24dbaebd9ef76,True,graphic_only
plan:0adf5d7d9b34decc42fde195db9d996f04fdbb2bc100ace90f5d0129b9a529c0,1B77/1CF9,TEXT,0,4',annotation,0,{},not_delivered_not_automatically_missing,2fffb4d763e771afd1de9081cfbd11f85419c878604ec8a69fe6973ded1a879b,True,26f0f38e2c411071d963a8a74a498e4051e1015ae7d1f1cd03c18bb3d477c1f5,True,mapped
plan:0aed936f78e388ec07d09b3ba2972f72931e7b5317eb3c114883703012d1c010,19F2/1CA3,CIRCLE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,765a13c570e02e6812b7ec270766d4e6e7f7c33fafe42f63f367bb90117c1e0d,True,6d6b1b69a09037bfa713b334862e291e473c2908de61e7f1a595b9602b1be3b5,True,mapped
plan:0af2ece941eafa16f86de62bc786c69f230f3ed1fd5e03168047d11f26d5fade,75C9/1D4A,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,90129ac4841c06fc14b509d4e6177cd9c9ce833976e3eaf2a320e9b819ef7c52,True,39914d9dc5bc72f20f1b4f52528a99886afa4be3023e202b949ad3f841d1347a,True,mapped
plan:0b48974e2edb804ebdaa50633fb99445fdfb1eda534dd9bd861da49261f043cb,7943/1D52,TEXT,0,2.5',annotation,0,{},not_delivered_not_automatically_missing,2fca0417b12114b587ca918a74a98ee8c2912513a230f5b6c94a5b4e4803f51c,True,e5c7d184ee52868a32abcc269b002e4d3bf9dd7d24adf1103abf0f372fb15c3a,True,mapped
plan:0b5c2616007946fdea285c0ba908120857943c08212509d746db9f41de9097a9,794C/1D4F,TEXT,0,4',annotation,0,{},not_delivered_not_automatically_missing,d88562e69f6d43807ce4b81ce90dce80ba6322f18c7c627fa2ddec6fa8d2c817,True,0059751790c4c7bd6ed3f41f302c08bf3c33d57d5dd2cc5fe687ef2caa51c9bd,True,mapped
plan:0b70c82fd3483adef96c86d8bdfa184488e7732deb708e4f2bfa720ad8d67d0f,762F/7616,MTEXT,LABEL CABLE,MYREPUBLIC,annotation,0,{},not_delivered_not_automatically_missing,be1e0ec538fe847d34b92279b127c57572c9291f70cea01e840902b28f7403de,True,a8bccaf2d2cc09dc57110867d3dc0cfcf115aa55ec6138a1f352c679c375afe7,True,mapped
plan:0c1319f1e5d9b867fd85c95b3940adb03dbad280ea738bffc3a6ad8faa558f72,762D/760E,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,fbcae6ce27b2e5338da4055eca377a14b6271f77eed41cea1e08614a89ef5e5f,True,18ae96989440f075f72cc3ef0dd9028b4ca85b0fd39cd321740d1748c34435c0,True,mapped
plan:0c22d8a678f969aa7e48162befb8edbe27e96c62830d470e0d3217d418c06e6b,21BC/102D,ATTDEF,0,XXX,annotation,0,{},not_delivered_not_automatically_missing,722b94d76cf3310494bc88f8883510c7450b8a5992ef466c0b334bbc38024330,True,53dee1f24901a9e45787bd080775816c513b85a998c3201783fa7bb01560ae79,True,mapped
plan:0c46083a4c7a92433a6d9286299c6d48e8904d28e0af2550bcff157c819e80d1,75A2/4601,TEXT,0,NP7,annotation,0,{},not_delivered_not_automatically_missing,446930990a58a9f6f704b4edc1bd5f048a7a34b93538b151566156c2c12b927f,True,a5e6c1382ab6fa1d1f07cdaa64fe23e8d7c2856c56f9b9675affd205a2bc8060,True,mapped
plan:0c9274cadd9c1404fd06ae02473f6858d11e995b6034b79ea10ae20c4165af00,795C/7620,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,63117ab3c910c67c1b631075e3f672fb00844f89ece093f6585e1282771c106d,True,e73701134fed35516c16125957faac554f0eb91b09e4443024bbabf11ee19966,True,mapped
plan:0cb63de1639006e0ba7238fe01a56b3011d2376e631dc6049321afa94c8a0716,2198/102B,HATCH,0,,graphic_only,0,{},not_delivered_not_automatically_missing,c4828d4acda29c67cfaa4d696dc7244169e2bfd09b3b57a3a89a2e138af5c808,True,4ab842876ab4e76c58e7e1df32d0f641a03e524287f384544105cb3ea3d0825e,True,mapped
plan:0cc8a5bc6ea2d61907fd56bd41c8266ab965e11cd191c566c2f1b13f43feeacb,7923/4602,CIRCLE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,75887da00e8ea2fb7a28f48aa4543206b49b86c159d2323d31e4692d4c8f46b7,True,62bd104563684e2c45750a5f3abd84458959319860aea46a8ec646f4982516ea,True,mapped
plan:0ce4bbb0c1713242019116e33e2c882e4156cd0f24763e8b1d164657d08a89f7,795E/7620,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,63117ab3c910c67c1b631075e3f672fb00844f89ece093f6585e1282771c106d,True,fa281427a427d4e061f8263c228d1dc604ad1f3435454e26f25992cef80c5f70,True,mapped
plan:0ce9fd3a22afade193d6e11bed0d4b39253af0856f1dcf5cf58f237a595eb255,303F/1CFC,TEXT,0,2.5',annotation,0,{},not_delivered_not_automatically_missing,2b6c7b05b72103b06b23bd40dc8dffa6c3f1a15710114978fab50f82ae21af79,True,480cdb2fd56b2c8b4e17668e52a332c3c1c966139acaead879a85e0077f3deaf,True,mapped
plan:0d154facc37fa690edd60f665f06ca644b8ea3a85a2aa35dd03f3cdf5c639751,1A00/1CA8,TEXT,0,FM,annotation,0,{},not_delivered_not_automatically_missing,59087c8532382a1b18fdd1c0f978ed50109ba78d72583cb7a345e38de8121927,True,bf2f4b3354e5b66e6893f4856f3f6f8c7e9033e0291145c0972877a68e8e23c1,True,mapped
plan:0d43da95e63976b6046c48cc823fdf97cfec02e5faf913c4bd92a2eef7de7951,7961/761F,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,c12549cfa32a882bd4a367eaeba02bccb9fe64f2d3e9b3444e74f7f96d276db6,True,83fd50ac4711662925c07a98a5620fc6f6f596e764dd7dd03d36080621f9baae,True,mapped
plan:0d4b861d822e5edcade472afcdee2ce56f05106658353fa14ec7ca10d9a81f22,795D/761A,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,f10077cd7e79d7e8daac166a9f6ca68a5b1f7deaa00cffe5ef888af62afb57f1,True,243f4cdf476f12a1f5b44c399d8bb9790fc05f576c4fe18cdc1d74ee339a366a,True,mapped
plan:0d60095524aa093a2bbbb1387e4a38d663a0cdd1d3dab6daad7dd522e5b8adeb,795D/761C,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,3ce651b027202ab8edf1f524794ff139f8a4593baa9b5289bfeeb6005819abea,True,243f4cdf476f12a1f5b44c399d8bb9790fc05f576c4fe18cdc1d74ee339a366a,True,mapped
plan:0d9f1adb87a87055ced17e7c00be792f41c4c841609a9ec15f356c853e7e9c10,1B77/1CFA,TEXT,0,NP7,annotation,0,{},not_delivered_not_automatically_missing,c3e0fc1bf95e803b34a45cca5535f135dfc96f4b4b9fe2d91514aa8f58a78962,True,26f0f38e2c411071d963a8a74a498e4051e1015ae7d1f1cd03c18bb3d477c1f5,True,mapped
plan:0d9f4c49383aa108f78ce768409a654d6af03c5525efbcd0192f9889b40ed776,1BAF/1CFC,TEXT,0,2.5',annotation,0,{},not_delivered_not_automatically_missing,2b6c7b05b72103b06b23bd40dc8dffa6c3f1a15710114978fab50f82ae21af79,True,26f4a033987e050184891682a90d97268e98e05aa8f0ff8353fb2473df6a6991,True,mapped
plan:0da82ec49ca7fe5ff7bd5d3c9c27cad7f53dee3b5b34259e89d560a9edd60af4,303F/1CFA,TEXT,0,NP7,annotation,0,{},not_delivered_not_automatically_missing,c3e0fc1bf95e803b34a45cca5535f135dfc96f4b4b9fe2d91514aa8f58a78962,True,480cdb2fd56b2c8b4e17668e52a332c3c1c966139acaead879a85e0077f3deaf,True,mapped
plan:0df404a020e07f3a6fa302b05cf1d73aa35261f10d743db8208385a7b5ee7955,4339/1CF5,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,6defcb9a5ecf7a9d2b7014f35028f38457cb8b8d481bae4142384b479f2692b5,True,fa778e76fb417c62e963a1fef3343d8d16c55b552f6dc9d5916f0175ff718069,True,mapped
plan:0e09eaf28410f689f920884296ad31dc1ed88e7fae5fca087e6b75439f4bb69c,1942/1CA6,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,acf1ce0e064d0a3939f9fe4bb3680dc0399c201d5dc2b58bbb23e2a8d663eb7a,True,aee21196e84f6345cdf347697f99e48743c4ae1d65cf4c58b3581376186c7106,True,mapped
plan:0e263e5f40ec0c5b1220daafc15506faec99c4e065ed543f94c1a922c5f8c0e0,7630/760D,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,cddc7934930989e549a5be269d45f6beec0495ef4ff5762aef22f5d018f4a46b,True,5af611e631f0d65e6eee60662e86d298c3dbd55be2385f28012656b4d79c80a2,True,mapped
plan:0e346d296f1a3903cbd9725deb04cdab119b36f70b83e55ef620ce1b2a3b2ce1,7903/4609,TEXT,0,4',annotation,0,{},not_delivered_not_automatically_missing,7e5c0b22044148dab181377c2a655375a77fceecebc15f3d297114329c16a136,True,a5d9f20430a2015a2df29f8def24ed5d99b2ed260dc36598c8288aca50bc7729,True,mapped
plan:0e93a086f2d8c9002f795144a789df6d6a05c63392dd0f46318cde29656a5a9a,795C/7622,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,474c637c3aa58a8e19d42ea4ac8d2ff9ae897e1376638ec87b18583e1c413078,True,e73701134fed35516c16125957faac554f0eb91b09e4443024bbabf11ee19966,True,mapped
plan:0ebe5f8f9667f0fb75ea0ea5dd9aface98cfc37b7c47b97553d0e6f46eda884c,7630/7621,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,169cfe9d1044e89edeed41065381643b34abc07b693b23f038202f984bc8357a,True,5af611e631f0d65e6eee60662e86d298c3dbd55be2385f28012656b4d79c80a2,True,mapped
plan:0f62221a10e630dcf2c40ac7596cc2f743fe5c831e310a61c3bcc72113ef4917,74FA/7400,TEXT,0,:,annotation,0,{},not_delivered_not_automatically_missing,f0c722a1039457d8254e3df23bfe179954d6055425315152d3571be4280c0cf4,True,c0a8224684b5b9c50137d11f0b1d18a82875aa0e17c8f550de82c840a03e2d81,True,graphic_only
plan:0f7f48c8143907db36c1ed2e25957b05fcaf69e9a324921db9f9b21a8cec6eb4,46E6/46CA,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,506d9919caf8aecc5a60507d8ef8497138e46b7190ba406655a3ec0b14ebe12b,True,db0ff635e7fc46480ed113302a6ee27e5909aa6b190f984f681d1f70c16281b2,True,graphic_only
plan:0fca5a6c4e1c9cc63b0e3bc2109b4f8bfd7915db75d2fed6a3dc2b86e752688b,75A2/460C,TEXT,0,2.5',annotation,0,{},not_delivered_not_automatically_missing,4edb736c570e9c25d0502d8d1dd13722a2810d1ddd2e28b284890cecca104700,True,a5e6c1382ab6fa1d1f07cdaa64fe23e8d7c2856c56f9b9675affd205a2bc8060,True,mapped
plan:0ff62d3244b08d3135b8549c58ae6aa9cb823c0d9d98bb8ab3dae936b77a5fb7,75A2/4609,TEXT,0,4',annotation,0,{},not_delivered_not_automatically_missing,7e5c0b22044148dab181377c2a655375a77fceecebc15f3d297114329c16a136,True,a5e6c1382ab6fa1d1f07cdaa64fe23e8d7c2856c56f9b9675affd205a2bc8060,True,mapped
plan:100892199c290deb7ad9c889dbfc93c54359e528285852015fb0ef18cfb57a89,7966/7621,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,169cfe9d1044e89edeed41065381643b34abc07b693b23f038202f984bc8357a,True,e7c6173a0a8e6d944bb5c14e138101f0411466688a63b26e51a44f1cf4b1145d,True,mapped
plan:109a2350fe9e5f78e2784149ab3f9166f9ef4ad70c50992a2aabfa1a29fdce11,78FB/4609,TEXT,0,4',annotation,0,{},not_delivered_not_automatically_missing,7e5c0b22044148dab181377c2a655375a77fceecebc15f3d297114329c16a136,True,b9e25681f7ee6e80a0a07d11c8c1828069fb39b1ca133b614154d6726b461253,True,mapped
plan:10bbbe5e440b9dc613003e00bf8fe933d07a7b388df4f84b01be29bf2f55725d,1942/1CA7,TEXT,0,3',annotation,0,{},not_delivered_not_automatically_missing,b7de54d45517f2a7d7f9b8c05e552c80ecf2fd3fbb27171fdd3c700394024dfa,True,aee21196e84f6345cdf347697f99e48743c4ae1d65cf4c58b3581376186c7106,True,mapped
plan:10c9f079524434af0fecd1d9ceab7986bea4e670abcf8ffccb1e7bbe26c1b60a,7966/760C,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,6954c84c3a6fe3e045d9e0c64720c3afb9ad838c3618af47f9823091e25edb51,True,e7c6173a0a8e6d944bb5c14e138101f0411466688a63b26e51a44f1cf4b1145d,True,mapped
plan:10d18914c5b3b29842013c33ba1263b62adec29c3a516dfe362e0ba4af26843d,7962/761F,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,c12549cfa32a882bd4a367eaeba02bccb9fe64f2d3e9b3444e74f7f96d276db6,True,fed3119d0d5465174d8c30ac185bf14fd4140375c91f6a3c707a43dc1b0f1cf3,True,mapped
plan:10d4202c0117f2647e77fc7d4c8330c63808cea8b3f933b716dae3de50c7f792,46E4/46C8,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,9808559ee355d2ec1932fee05a01c585fae4eec584498c6c8b95c1e7e1944edd,True,db4a21b6e9db65163c5a3486e2c2c231630908d172c0d4c0fdc4e70b58425193,True,graphic_only
plan:10d6c6b947b1cbf5811924846da5c28702dc69275e4dd902031e13a145306cbf,395C/1CF9,TEXT,0,4',annotation,0,{},not_delivered_not_automatically_missing,2fffb4d763e771afd1de9081cfbd11f85419c878604ec8a69fe6973ded1a879b,True,c163c003a80700ec774df2b93d4a80203c8038f2300a93ce7d175e736a5271a8,True,mapped
plan:10fdc83a1d6dbd42057ee6d2abc478e2be66fd75098cb70603214281dde89644,75C1/1D4A,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,90129ac4841c06fc14b509d4e6177cd9c9ce833976e3eaf2a320e9b819ef7c52,True,a0b13d6a5a41d55f1837a3b280793f52ee7821af59eb802d95a7a74eb9e55cd2,True,mapped
plan:10fe6e0c5d57eecfe94ba633a7e51cc3b425255429b927d5ea6125d13f259827,795D/7607,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,258322b8992435ffe4a068dca9ce1c0103c5a2d4513d11e045edeb8ed3c626c9,True,243f4cdf476f12a1f5b44c399d8bb9790fc05f576c4fe18cdc1d74ee339a366a,True,mapped
plan:111bc94e0683b8e02752bdaa79ec7eebd7ee7d44f1eb5fccd9d37f2a534bbff4,197B/1CA3,CIRCLE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,765a13c570e02e6812b7ec270766d4e6e7f7c33fafe42f63f367bb90117c1e0d,True,52da2b116ada98842475adedc166aec26d504446949fdba419b404e2b45a888e,True,mapped
plan:1146297a15c6b67ffe95a2a6450132dd5311a9367b4e1ac60281a87ef532a212,7967/7623,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,a213dd5f6f96ec215c15f5e3e0bfd83ade06194b7fef54199954f107f3eabc26,True,6dbf328218134a707000ea5689c3fe029b4481abf419bf1c6e51787e340a0cee,True,mapped
plan:11b0859dbeba16f2d8f25c27550b3362e5758b4d12fa71833da3405a0971629d,1974/1CFB,CIRCLE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,02ad427b067d77e07f57eabce401097b577f3fd64b0d1d3b0e5d6f237b28c7de,True,75f962d31a127ea7efe4006e13cdeb5378e398495cf872e0acd709bc7722b1f4,True,mapped
plan:11b8c93c8f3333a84d690acc8778a1dc5b702ec8da08802204cd40c74c03937b,7963/7614,MTEXT,LABEL CABLE,LABEL CABLE,annotation,0,{},not_delivered_not_automatically_missing,0a263d8850fca20e9603955034e2b7a3271b4c99dd81572796dd79c3dd0e7ffd,True,181d55a3f3f4beb2bc50d55cbb66ddc58aa85bc9721588e53c42445beea46fa8,True,mapped
plan:11ca04f781f569d229884ccfd19a84a1600b3cea66ed1c561c25f5fa3b95fbc9,7966/7610,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,d9ff49948117db393d14ac7ff22a36767b4e0e51e03ed1d3e69f56e24a8ce25b,True,e7c6173a0a8e6d944bb5c14e138101f0411466688a63b26e51a44f1cf4b1145d,True,mapped
plan:1215ae6b0f600cdc99f771cfd3db3ea777917e8d0cdaa02d1ad8542288c3c5d8,196D/1CF1,TEXT,0,NP7,annotation,0,{},not_delivered_not_automatically_missing,dcc9cb7625325fb10b4a6d1c26ba6cb4c325fd603c42c0ffd8fd4b5100c2c6df,True,705d98c80fe39f34984269aeb62a1c66bc94cacecbb2562cfe67b5d55c0214d2,True,mapped
plan:12196521e02ba8f8fab85ccfb0608c6349341573ec0616e36e6c42c543f6fb7f,1997/1CFC,TEXT,0,2.5',annotation,0,{},not_delivered_not_automatically_missing,2b6c7b05b72103b06b23bd40dc8dffa6c3f1a15710114978fab50f82ae21af79,True,555346f9ae518dca15ec1b736966b10bed18dbb88586556e368810d15569052b,True,mapped
plan:123c4f3dbe1897c562186d78613d510be45bdc0ea1878531a2792601b9facd6d,796A/73F6,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,0824dc315b02e412c07cac5fa6759b7b2f1f0cd0f65935a44ef1da70ef17a583,True,2c6d8c5c4b7b665a07c459e1f2beebd45469c80828e2e4525f18b4fa6e9ea89f,True,graphic_only
plan:126b7b03187af584fa95a157e1d25aad982dda1898a8769e414f63e6e717ecd3,46E5/46C0,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,22ef35da1fb5e98bc35e3238a04aa7c282e48acf6372c0a04b211ba3a351ae39,True,f1d6993055e7adb4940075075a3aea73540f1b90775cac23d3f24dbaebd9ef76,True,graphic_only
plan:12a6219fdfd2573e72b41fd0b8e3b08df7bad29435c70cb9df9939be084f7de7,21C2/102B,HATCH,0,,graphic_only,0,{},not_delivered_not_automatically_missing,c4828d4acda29c67cfaa4d696dc7244169e2bfd09b3b57a3a89a2e138af5c808,True,dd95f74cd1408d04a5c283453d709362705c357ff9466632452887ad27a2e140,True,mapped
plan:12b7413d5a08f9db1955cb41c6a1758235d16c35e2fe1c16b5bb3cb178765ac6,762F/7606,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,3c8ee31aac99a0f00647da63ad6ae806076a95cbed20a41ee6caf8f9800346b1,True,a8bccaf2d2cc09dc57110867d3dc0cfcf115aa55ec6138a1f352c679c375afe7,True,mapped
plan:12e27f8cdf3cf1ba13f2210592a4cfb747dffaa77d5929f32408ea0af5cc19d7,394E/1CA3,CIRCLE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,765a13c570e02e6812b7ec270766d4e6e7f7c33fafe42f63f367bb90117c1e0d,True,df3fb2ee5f00dd7cb556bd57147c44370c107b72afebae157c10802bef19bf69,True,mapped
plan:13027413c5eed4ccaec29421d02d1c687c66188832e06f0dd9480dc36be95e17,795D/761B,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,8c1ad3461466349f63487e50f705052849bd511fb68165adecce9fb2cc430a37,True,243f4cdf476f12a1f5b44c399d8bb9790fc05f576c4fe18cdc1d74ee339a366a,True,mapped
plan:13076a2fc073110cd0055043336eb00c7289f9a784c7fdeaac74a473dc495459,7967/761A,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,f10077cd7e79d7e8daac166a9f6ca68a5b1f7deaa00cffe5ef888af62afb57f1,True,6dbf328218134a707000ea5689c3fe029b4481abf419bf1c6e51787e340a0cee,True,mapped
plan:131a59ff2535b336e12d50d1304faf35a2f37d8f9c81a50299cbd6aa40e03c22,762F/761B,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,8c1ad3461466349f63487e50f705052849bd511fb68165adecce9fb2cc430a37,True,a8bccaf2d2cc09dc57110867d3dc0cfcf115aa55ec6138a1f352c679c375afe7,True,mapped
plan:1328c9a7e29d19dd3583a17637aac8446f06ffb7c88e4a3c805e53015ddc053b,74FA/73FC,TEXT,0,:,annotation,0,{},not_delivered_not_automatically_missing,711c9a51c430a8c2ffd69256f6aa74e72f20f519cdf68264ffab16680767fb66,True,c0a8224684b5b9c50137d11f0b1d18a82875aa0e17c8f550de82c840a03e2d81,True,graphic_only
plan:133da3b419b540b8c7f1c3814c9836cec7ae055005ff0d27f459eaae74f27706,1942/1CAC,CIRCLE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,85fded8ba23dba4aae8f9568d7fa79f517843690a252d8984b2a6aead1890cb1,True,aee21196e84f6345cdf347697f99e48743c4ae1d65cf4c58b3581376186c7106,True,mapped
plan:13703a2137e95c17fda3dce708e409c6f45547f43953e2c952437e8da157ffcf,7964/7604,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,caf6c3b7d5e1fc35c805e30dfdab8b18d87715907544f5858b6cc69694ddbc47,True,6f181ec6e1a1745421fdf3eb5850baa4590c0c072a9a07e991432859dfa7e9d0,True,mapped
plan:13b32d244cfe8d6fff4ad7df0b4d959a08f02b98178c4ffd0c37a56b89929ba1,762E/760D,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,cddc7934930989e549a5be269d45f6beec0495ef4ff5762aef22f5d018f4a46b,True,ae1b5a0bba86b4979ee365c19fa39c065d430fa70c5053a8dce20966ff6b9cdd,True,mapped
plan:13bde2a23dc5d6764eeda23ec6810ee66d2a4374b0ac68d027be702be756b0dd,7962/7612,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,a7707377649a217631a60c36e6e878e6064380856f7d85f663708bc3aa268174,True,fed3119d0d5465174d8c30ac185bf14fd4140375c91f6a3c707a43dc1b0f1cf3,True,mapped
plan:13c802a4b677d34823813c786a019a39802a25344c308f4025ae358614e0a4e7,21C2/102D,ATTDEF,0,XXX,annotation,0,{},not_delivered_not_automatically_missing,722b94d76cf3310494bc88f8883510c7450b8a5992ef466c0b334bbc38024330,True,dd95f74cd1408d04a5c283453d709362705c357ff9466632452887ad27a2e140,True,mapped
plan:141d0d3fd6e13cb8a10dd31eb28bc1475de2367bf5605734b1a885291000a0dc,7630/7620,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,63117ab3c910c67c1b631075e3f672fb00844f89ece093f6585e1282771c106d,True,5af611e631f0d65e6eee60662e86d298c3dbd55be2385f28012656b4d79c80a2,True,mapped
plan:1437000c093bbb753e500d107456d90609ac6f831b3965b41e15155fa7cdd371,792B/1D49,TEXT,0,NP9,annotation,0,{},not_delivered_not_automatically_missing,46b56ca68ccaaa0fb7ff260ad3467a495f9b79cad19dd3f9baba2e5bc933f904,True,b8228af8c415fef25e7c3ce469bd2c6000939e9061a2d689c5434e099b0c0335,True,mapped
plan:1453c363d7d59359d185934967b1aab949b905f9fa3651816d973d0a48ddba3e,7965/760D,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,cddc7934930989e549a5be269d45f6beec0495ef4ff5762aef22f5d018f4a46b,True,9e64c6e634b597dd41ea3409ce005b230d3d40c82c761dc84e839b9da3bc1c11,True,mapped
plan:146cbbe9a1fa4ea801ce48d00088eb7e69309e9de9b90b60c9195adcf7aa4de8,7631/760F,LINE,LABEL CABLE,,graphic_only,0,{},not_delivered_not_automatically_missing,5e9256b0e8927bb102eef686871645ec3dfe2f1eb2f040acd807232c325aa149,True,4e4c5688d21b269ec0c5340804be140c7928099de6b56b2a6b25dd16d5ae4bb3,True,mapped
